mSetpoint
33.708,50.000,0.000,0.000,0.000,1.060,63.600,60.000
34.347,50.000,0.000,0.000,0.000,1.070,64.200,60.000
34.992,50.000,0.000,0.000,0.000,1.080,64.800,60.000
35.643,50.000,0.000,0.000,0.000,1.090,65.400,60.000
36.300,50.000,0.000,0.000,0.000,1.100,66.000,60.000
36.963,50.000,0.000,0.000,0.000,1.110,66.600,60.000
37.632,50.000,0.000,0.000,0.000,1.120,67.200,60.000
38.307,50.000,0.000,0.000,0.000,1.130,67.800,60.000
38.988,50.000,0.000,0.000,0.000,1.140,68.400,60.000
39.675,50.000,0.000,0.000,0.000,1.150,69.000,60.000
40.368,50.000,0.000,0.000,0.000,1.160,69.600,60.000
41.067,50.000,0.000,0.000,0.000,1.170,70.200,60.000
41.772,50.000,0.000,0.000,0.000,1.180,70.800,60.000
42.483,50.000,0.000,0.000,0.000,1.190,71.400,60.000
43.200,50.000,0.000,0.000,0.000,1.200,72.000,60.000
43.923,50.000,0.000,0.000,0.000,1.210,72.600,60.000
44.652,50.000,0.000,0.000,0.000,1.220,73.200,60.000
45.387,50.000,0.000,0.000,0.000,1.230,73.800,60.000
46.128,50.000,0.000,0.000,0.000,1.240,74.400,60.000
46.875,50.000,0.000,0.000,0.000,1.250,75.000,60.000
47.628,50.000,0.000,0.000,0.000,1.260,75.600,60.000
48.387,50.000,0.000,0.000,0.000,1.270,76.200,60.000
49.152,50.000,0.000,0.000,0.000,1.280,76.800,60.000
49.923,50.000,0.000,0.000,0.000,1.290,77.400,60.000
50.700,50.000,0.000,0.000,0.000,1.300,78.000,60.000
51.483,50.000,0.000,0.000,0.000,1.310,78.600,60.000
52.272,50.000,0.000,0.000,0.000,1.320,79.200,60.000
53.067,50.000,0.000,0.000,0.000,1.330,79.800,60.000
53.868,50.000,0.000,0.000,0.000,1.340,80.400,60.000
54.675,50.000,0.000,0.000,0.000,1.350,81.000,60.000
55.488,50.000,0.000,0.000,0.000,1.360,81.600,60.000
56.307,50.000,0.000,0.000,0.000,1.370,82.200,60.000
57.132,50.000,0.000,0.000,0.000,1.380,82.800,60.000
57.963,50.000,0.000,0.000,0.000,1.390,83.400,60.000
58.800,50.000,0.000,0.000,0.000,1.400,84.000,60.000
59.643,50.000,0.000,0.000,0.000,1.410,84.600,60.000
60.492,50.000,0.000,0.000,0.000,1.420,85.200,60.000
61.347,50.000,0.000,0.000,0.000,1.430,85.800,60.000
62.208,50.000,0.000,0.000,0.000,1.440,86.400,60.000
63.075,50.000,0.000,0.000,0.000,1.450,87.000,60.000
63.948,50.000,0.000,0.000,0.000,1.460,87.600,60.000
64.827,50.000,0.000,0.000,0.000,1.470,88.200,60.000
65.712,50.000,0.000,0.000,0.000,1.480,88.800,60.000
66.603,50.000,0.000,0.000,0.000,1.490,89.400,60.000
67.500,50.000,0.000,0.000,0.000,1.500,90.000,60.000
68.403,50.000,0.000,0.000,0.000,1.510,90.600,60.000
69.312,50.000,0.000,0.000,0.000,1.520,91.200,60.000
70.227,50.000,0.000,0.000,0.000,1.530,91.800,60.000
71.148,50.000,0.000,0.000,0.000,1.540,92.400,60.000
72.075,50.000,0.000,0.000,0.000,1.550,93.000,60.000
73.008,50.000,0.000,0.000,0.000,1.560,93.600,60.000
73.947,50.000,0.000,0.000,0.000,1.570,94.200,60.000
74.892,50.000,0.000,0.000,0.000,1.580,94.800,60.000
75.843,50.000,0.000,0.000,0.000,1.590,95.400,60.000
76.800,50.000,0.000,0.000,0.000,1.600,96.000,60.000
77.763,50.000,0.000,0.000,0.000,1.610,96.600,60.000
78.732,50.000,0.000,0.000,0.000,1.620,97.200,60.000
79.707,50.000,0.000,0.000,0.000,1.630,97.800,60.000
80.688,50.000,0.000,0.000,0.000,1.640,98.400,60.000
81.675,50.000,0.000,0.000,0.000,1.650,99.000,60.000
82.668,50.000,0.000,0.000,0.000,1.660,99.600,60.000
83.667,50.000,0.000,0.000,0.000,1.670,100.200,60.000
84.672,50.000,0.000,0.000,0.000,1.680,100.800,60.000
85.683,50.000,0.000,0.000,0.000,1.690,101.400,60.000
86.700,50.000,0.000,0.000,0.000,1.700,102.000,60.000
87.723,50.000,0.000,0.000,0.000,1.710,102.600,60.000
88.752,50.000,0.000,0.000,0.000,1.720,103.200,60.000
89.787,50.000,0.000,0.000,0.000,1.730,103.800,60.000
90.828,50.000,0.000,0.000,0.000,1.740,104.400,60.000
91.875,50.000,0.000,0.000,0.000,1.750,105.000,60.000
92.928,50.000,0.000,0.000,0.000,1.760,105.600,60.000
93.987,50.000,0.000,0.000,0.000,1.770,106.200,60.000
95.052,50.000,0.000,0.000,0.000,1.780,106.800,60.000
96.123,50.000,0.000,0.000,0.000,1.790,107.400,60.000
97.200,50.000,0.000,0.000,0.000,1.800,108.000,60.000
98.283,50.000,0.000,0.000,0.000,1.810,108.600,60.000
99.372,50.000,0.000,0.000,0.000,1.820,109.200,60.000
100.467,50.000,0.000,0.000,0.000,1.830,109.800,60.000
101.568,50.000,0.000,0.000,0.000,1.840,110.400,60.000
102.675,50.000,0.000,0.000,0.000,1.850,111.000,60.000
103.788,50.000,0.000,0.000,0.000,1.860,111.600,60.000
104.907,50.000,0.000,0.000,0.000,1.870,112.200,60.000
106.032,50.000,0.000,0.000,0.000,1.880,112.800,60.000
107.163,50.000,0.000,0.000,0.000,1.890,113.400,60.000
108.300,50.000,0.000,0.000,0.000,1.900,114.000,60.000
109.443,50.000,0.000,0.000,0.000,1.910,114.600,60.000
110.592,50.000,0.000,0.000,0.000,1.920,115.200,60.000
111.747,50.000,0.000,0.000,0.000,1.930,115.800,60.000
112.908,50.000,0.000,0.000,0.000,1.940,116.400,60.000
114.075,50.000,0.000,0.000,0.000,1.950,117.000,60.000
115.248,50.000,0.000,0.000,0.000,1.960,117.600,60.000
116.427,50.000,0.000,0.000,0.000,1.970,118.200,60.000
117.612,50.000,0.000,0.000,0.000,1.980,118.800,60.000
118.801,50.000,0.000,0.000,0.000,1.990,118.689,-45.520
119.985,50.000,0.000,0.000,0.000,2.000,118.234,-45.520
121.165,50.000,0.012,0.000,0.000,2.010,117.636,-60.000
122.338,50.000,0.031,0.000,0.000,2.020,117.036,-60.000
123.505,50.001,0.065,0.001,0.000,2.030,116.436,-60.000
124.667,50.003,0.110,0.001,0.000,2.040,115.836,-60.000
125.822,50.005,0.164,0.001,0.000,2.050,115.236,-60.000
126.971,50.009,0.233,0.001,0.000,2.060,114.636,-60.000
128.115,50.015,0.308,0.001,0.000,2.070,114.036,-60.000
129.252,50.021,0.398,0.001,0.000,2.080,113.436,-60.000
130.383,50.030,0.494,0.002,0.000,2.090,112.836,-60.000
131.509,50.041,0.602,0.002,0.000,2.100,112.236,-60.000
132.628,50.054,0.721,0.002,0.000,2.110,111.636,-60.000
133.741,50.069,0.846,0.002,0.000,2.120,111.036,-60.000
134.848,50.086,0.984,0.002,0.000,2.130,110.436,-60.000
135.950,50.107,1.125,0.002,0.000,2.140,109.836,-60.000
137.045,50.129,1.281,0.003,0.000,2.150,109.236,-60.000
138.134,50.155,1.438,0.003,0.000,2.160,108.636,-60.000
139.217,50.184,1.609,0.003,0.000,2.170,108.036,-60.000
140.294,50.216,1.783,0.003,0.000,2.180,107.436,-60.000
141.364,50.251,1.968,0.003,0.000,2.190,106.836,-60.000
142.429,50.289,2.158,0.003,0.000,2.200,106.236,-60.000
143.488,50.331,2.358,0.003,0.000,2.210,105.636,-60.000
144.540,50.376,2.564,0.003,0.000,2.220,105.036,-60.000
145.586,50.424,2.776,0.004,0.000,2.230,104.436,-60.000
146.626,50.477,2.995,0.004,0.000,2.240,103.836,-60.000
147.660,50.533,3.219,0.004,0.000,2.250,103.236,-60.000
148.688,50.593,3.451,0.004,0.000,2.260,102.636,-60.000
149.709,50.656,3.687,0.004,0.000,2.270,102.036,-60.000
150.724,50.724,3.932,0.004,0.000,2.280,101.436,-60.000
151.733,50.795,4.181,0.004,0.000,2.290,100.836,-60.000
152.736,50.871,4.438,0.004,0.000,2.300,100.236,-60.000
153.732,50.950,4.696,0.005,0.000,2.310,99.636,-60.000
154.722,51.034,4.963,0.005,0.000,2.320,99.036,-60.000
155.705,51.121,5.232,0.005,0.000,2.330,98.436,-60.000
156.682,51.213,5.509,0.005,0.000,2.340,97.836,-60.000
157.653,51.309,5.788,0.005,0.000,2.350,97.236,-60.000
158.617,51.409,6.073,0.005,0.000,2.360,96.636,-60.000
159.575,51.513,6.361,0.005,0.000,2.370,96.036,-60.000
160.526,51.622,6.654,0.005,0.000,2.380,95.436,-60.000
161.470,51.734,6.950,0.005,0.000,2.390,94.836,-60.000
162.409,51.851,7.249,0.006,0.000,2.400,94.236,-60.000
163.340,51.972,7.552,0.006,0.000,2.410,93.636,-60.000
164.265,52.097,7.857,0.006,0.000,2.420,93.036,-60.000
165.183,52.226,8.167,0.006,0.000,2.430,92.436,-60.000
166.095,52.360,8.476,0.006,0.000,2.440,91.840,-57.829
167.000,52.497,8.790,0.006,0.000,2.450,91.262,-57.829
167.899,52.639,9.103,0.006,0.000,2.460,90.687,-47.235
168.792,52.784,9.422,0.006,0.000,2.470,90.215,-47.235
169.679,52.934,9.739,0.006,0.000,2.480,89.742,-47.235
170.561,53.088,10.060,0.006,0.000,2.490,89.344,-38.080
171.438,53.246,10.381,0.006,0.000,2.500,88.963,-38.080
172.311,53.408,10.704,0.006,0.000,2.510,88.640,-28.035
173.180,53.575,11.028,0.006,0.000,2.520,88.359,-28.035
174.046,53.746,11.352,0.006,0.000,2.530,88.111,-17.827
174.908,53.922,11.678,0.006,0.000,2.540,87.932,-17.827
175.768,54.102,12.003,0.006,0.000,2.550,87.758,-7.396
176.626,54.287,12.331,0.007,0.000,2.560,87.684,-7.396
177.481,54.477,12.657,0.007,0.000,2.570,87.610,-7.396
178.335,54.671,12.984,0.007,-0.000,2.580,87.627,4.719
179.189,54.871,13.311,0.007,-0.000,2.590,87.675,4.719
180.042,55.075,13.638,0.006,-0.000,2.600,87.779,16.911
180.895,55.285,13.964,0.006,-0.000,2.610,87.948,16.911
181.749,55.499,14.290,0.006,-0.000,2.620,88.148,32.160
182.604,55.720,14.613,0.006,-0.000,2.630,88.469,32.160
183.461,55.946,14.938,0.006,-0.000,2.640,88.791,32.160
184.321,56.178,15.258,0.006,-0.000,2.650,89.264,48.368
185.183,56.416,15.579,0.006,-0.000,2.660,89.748,48.368
186.050,56.660,15.896,0.006,-0.000,2.670,90.313,60.000
186.921,56.911,16.212,0.006,-0.000,2.680,90.913,60.000
187.796,57.168,16.525,0.006,-0.000,2.690,91.513,60.000
188.675,57.431,16.833,0.006,-0.000,2.700,92.113,60.000
189.559,57.701,17.139,0.006,-0.000,2.710,92.713,60.000
190.447,57.978,17.436,0.006,-0.000,2.720,93.313,60.000
191.339,58.261,17.732,0.005,-0.000,2.730,93.913,60.000
192.236,58.550,18.015,0.005,-0.000,2.740,94.513,60.000
193.137,58.845,18.298,0.005,-0.000,2.750,95.113,60.000
194.042,59.147,18.565,0.005,-0.000,2.760,95.713,60.000
194.952,59.455,18.833,0.005,-0.000,2.770,96.313,60.000
195.865,59.769,19.077,0.004,-0.000,2.780,96.913,60.000
196.783,60.089,19.322,0.004,-0.000,2.790,97.513,60.000
197.706,60.414,19.546,0.004,-0.000,2.800,98.113,60.000
198.632,60.746,19.768,0.004,-0.000,2.810,98.713,60.000
199.563,61.082,19.965,0.003,-0.000,2.820,99.313,60.000
200.499,61.424,20.160,0.003,-0.000,2.830,99.913,60.000
201.439,61.771,20.327,0.003,-0.000,2.840,100.513,60.000
202.384,62.123,20.491,0.003,-0.000,2.850,101.113,60.000
203.334,62.479,20.626,0.002,-0.000,2.860,101.713,60.000
204.288,62.839,20.758,0.002,-0.000,2.870,102.313,60.000
205.247,63.204,20.857,0.002,-0.000,2.880,102.913,60.000
206.211,63.573,20.951,0.001,-0.000,2.890,103.513,60.000
207.180,63.944,21.011,0.001,-0.000,2.900,104.113,60.000
208.155,64.319,21.067,0.001,-0.000,2.910,104.710,53.061
209.134,64.697,21.088,0.000,-0.000,2.920,105.241,53.061
210.118,65.077,21.103,-0.000,-0.000,2.930,105.626,-60.000
211.101,65.456,21.080,-0.000,-0.000,2.940,105.026,-60.000
212.078,65.833,21.049,-0.001,-0.000,2.950,104.426,-60.000
213.050,66.206,20.990,-0.001,-0.000,2.960,103.826,-60.000
214.017,66.577,20.919,-0.001,-0.000,2.970,103.226,-60.000
214.979,66.944,20.823,-0.002,-0.000,2.980,102.626,-60.000
215.935,67.307,20.713,-0.002,-0.000,2.990,102.026,-60.000
216.887,67.666,20.580,-0.002,-0.000,3.000,101.426,-60.000
217.834,68.020,20.435,-0.003,-0.000,3.010,100.826,-60.000
218.777,68.370,20.270,-0.003,-0.000,3.020,100.226,-60.000
219.715,68.715,20.093,-0.003,-0.000,3.030,99.626,-60.000
220.648,69.054,19.897,-0.004,-0.000,3.040,99.026,-60.000
221.577,69.389,19.691,-0.004,-0.000,3.050,98.426,-60.000
222.501,69.718,19.468,-0.004,-0.000,3.060,97.826,-60.000
223.421,70.041,19.238,-0.004,-0.000,3.070,97.226,-60.000
224.337,70.359,18.992,-0.005,-0.000,3.080,96.626,-60.000
225.249,70.670,18.740,-0.005,-0.000,3.090,96.026,-60.000
226.156,70.976,18.471,-0.005,-0.000,3.100,95.426,-60.000
227.059,71.275,18.201,-0.005,-0.000,3.110,94.826,-60.000
227.957,71.568,17.916,-0.005,-0.000,3.120,94.226,-60.000
228.852,71.855,17.631,-0.005,-0.000,3.130,93.626,-60.000
229.742,72.136,17.331,-0.006,-0.000,3.140,93.026,-60.000
230.628,72.410,17.034,-0.006,-0.000,3.150,92.426,-60.000
231.509,72.677,16.724,-0.006,-0.000,3.160,91.826,-60.000
232.387,72.938,16.416,-0.006,-0.000,3.170,91.226,-60.000
233.259,73.193,16.101,-0.006,-0.000,3.180,90.626,-60.000
234.128,73.441,15.784,-0.006,-0.000,3.190,90.026,-60.000
234.992,73.683,15.465,-0.006,-0.000,3.200,89.491,-47.470
235.853,73.918,15.144,-0.006,-0.000,3.210,89.017,-47.470
236.711,74.148,14.822,-0.006,-0.000,3.220,88.587,-31.311
237.566,74.372,14.497,-0.006,-0.000,3.230,88.274,-31.311
238.420,74.590,14.173,-0.006,-0.000,3.240,87.964,-16.208
239.273,74.803,13.846,-0.006,-0.000,3.250,87.802,-16.208
240.125,75.010,13.520,-0.007,-0.000,3.260,87.639,-16.208
240.977,75.212,13.193,-0.007,-0.000,3.270,87.567,-4.012
241.830,75.410,12.865,-0.007,-0.000,3.280,87.527,-4.012
242.684,75.602,12.538,-0.007,0.000,3.290,87.542,8.023
243.539,75.790,12.211,-0.007,0.000,3.300,87.622,8.023
244.397,75.973,11.884,-0.006,0.000,3.310,87.720,18.488
245.257,76.151,11.558,-0.006,0.000,3.320,87.905,18.488
246.119,76.325,11.232,-0.006,0.000,3.330,88.090,18.488
246.985,76.495,10.908,-0.006,0.000,3.340,88.366,28.663
247.855,76.660,10.584,-0.006,0.000,3.350,88.652,28.663
248.728,76.820,10.262,-0.006,0.000,3.360,89.003,38.763
249.606,76.977,9.941,-0.006,0.000,3.370,89.391,38.763
250.489,77.129,9.620,-0.006,0.000,3.380,89.814,47.929
251.377,77.277,9.303,-0.006,0.000,3.390,90.293,47.929
252.271,77.421,8.985,-0.006,0.000,3.400,90.791,58.601
253.171,77.560,8.672,-0.006,0.000,3.410,91.377,58.601
254.078,77.696,8.358,-0.006,0.000,3.420,91.963,58.601
254.991,77.828,8.050,-0.006,0.000,3.430,92.563,60.000
255.911,77.955,7.740,-0.006,0.000,3.440,93.163,60.000
256.837,78.079,7.437,-0.006,0.000,3.450,93.763,60.000
257.770,78.198,7.133,-0.006,0.000,3.460,94.363,60.000
258.710,78.313,6.836,-0.005,0.000,3.470,94.963,60.000
259.656,78.424,6.540,-0.005,0.000,3.480,95.563,60.000
260.609,78.530,6.250,-0.005,0.000,3.490,96.163,60.000
261.568,78.633,5.962,-0.005,0.000,3.500,96.763,60.000
262.534,78.731,5.679,-0.005,0.000,3.510,97.363,60.000
263.506,78.825,5.400,-0.005,0.000,3.520,97.963,60.000
264.484,78.916,5.126,-0.005,0.000,3.530,98.563,60.000
265.469,79.002,4.858,-0.005,0.000,3.540,99.163,60.000
266.460,79.083,4.594,-0.005,0.000,3.550,99.763,60.000
267.458,79.161,4.336,-0.004,0.000,3.560,100.363,60.000
268.462,79.235,4.082,-0.004,0.000,3.570,100.963,60.000
269.472,79.305,3.834,-0.004,0.000,3.580,101.563,60.000
270.487,79.371,3.593,-0.004,0.000,3.590,101.600,-58.315
271.498,79.432,3.360,-0.004,0.000,3.600,101.017,-58.315
272.504,79.489,3.137,-0.004,0.000,3.610,100.426,-60.000
273.504,79.542,2.921,-0.004,0.000,3.620,99.826,-60.000
274.498,79.591,2.714,-0.004,0.000,3.630,99.226,-60.000
275.486,79.636,2.515,-0.003,0.000,3.640,98.626,-60.000
276.469,79.677,2.324,-0.003,0.000,3.650,98.026,-60.000
277.445,79.715,2.141,-0.003,0.000,3.660,97.426,-60.000
278.416,79.750,1.966,-0.003,0.000,3.670,96.826,-60.000
279.380,79.781,1.801,-0.003,0.000,3.680,96.226,-60.000
280.339,79.810,1.642,-0.003,0.000,3.690,95.626,-60.000
281.292,79.836,1.493,-0.003,0.000,3.700,95.026,-60.000
282.239,79.860,1.349,-0.003,0.000,3.710,94.426,-60.000
283.180,79.881,1.216,-0.002,0.000,3.720,93.826,-60.000
284.115,79.899,1.086,-0.002,0.000,3.730,93.226,-60.000
285.044,79.916,0.968,-0.002,0.000,3.740,92.626,-60.000
285.968,79.930,0.852,-0.002,0.000,3.750,92.026,-60.000
286.885,79.943,0.749,-0.002,0.000,3.760,91.426,-60.000
287.796,79.954,0.648,-0.002,0.000,3.770,90.826,-60.000
288.701,79.964,0.559,-0.002,0.000,3.780,90.226,-60.000
289.600,79.972,0.474,-0.002,0.000,3.790,89.626,-60.000
290.494,79.978,0.398,-0.001,0.000,3.800,89.026,-60.000
291.381,79.984,0.329,-0.001,0.000,3.810,88.426,-60.000
292.262,79.988,0.265,-0.001,0.000,3.820,87.826,-60.000
293.137,79.992,0.212,-0.001,0.000,3.830,87.226,-60.000
294.007,79.995,0.159,-0.001,0.000,3.840,86.626,-60.000
294.870,79.997,0.120,-0.001,0.000,3.850,86.026,-60.000
295.727,79.998,0.082,-0.001,0.000,3.860,85.426,-60.000
296.578,79.999,0.055,-0.001,0.000,3.870,84.826,-60.000
297.424,80.000,0.032,-0.000,0.000,3.880,84.226,-60.000
298.263,80.000,0.015,-0.000,0.000,3.890,83.626,-60.000
299.096,80.000,0.008,-0.000,0.000,3.900,83.026,-60.000
299.923,80.000,0.001,0.000,0.000,3.910,82.426,-60.000
299.979,79.247,-2.397,0.000,0.000,3.920,81.826,-60.000
299.930,78.434,-4.992,0.000,0.000,3.930,81.226,-60.000
299.843,77.629,-7.569,0.000,0.000,3.940,80.626,-60.000
299.720,76.836,-10.125,0.000,0.000,3.950,80.026,-60.000
299.562,76.054,-12.663,0.000,0.000,3.960,79.426,-60.000
299.372,75.286,-15.182,0.000,0.000,3.970,78.826,-60.000
299.150,74.533,-17.681,0.000,0.000,3.980,78.226,-60.000
298.897,73.796,-20.162,0.000,0.000,3.990,77.626,-60.000
298.615,73.076,-22.623,0.000,0.000,4.000,77.026,-60.000
298.305,72.374,-25.065,0.000,0.000,4.010,76.426,-60.000
297.968,71.692,-27.489,0.000,0.000,4.020,75.826,-60.000
297.605,71.029,-29.893,0.000,0.000,4.030,75.226,-60.000
297.218,70.388,-32.278,0.000,0.000,4.040,74.626,-60.000
296.809,69.768,-34.643,0.000,0.000,4.050,74.026,-60.000
296.377,69.170,-36.990,0.000,0.000,4.060,73.426,-60.000
295.926,68.595,-39.318,0.000,0.000,4.070,72.826,-60.000
295.455,68.043,-41.626,0.000,0.000,4.080,72.226,-60.000
294.966,67.515,-43.916,0.000,0.000,4.090,71.626,-60.000
294.462,67.011,-46.186,0.000,0.000,4.100,71.026,-60.000
293.942,66.532,-48.438,0.000,0.000,4.110,70.426,-60.000
293.408,66.077,-50.670,0.000,0.000,4.120,69.826,-60.000
292.862,65.647,-52.883,0.000,0.000,4.130,69.226,-60.000
292.305,65.241,-55.077,0.000,0.000,4.140,68.626,-60.000
291.737,64.861,-57.252,0.000,0.000,4.150,68.026,-60.000
291.161,64.505,-59.407,0.000,0.000,4.160,67.426,-60.000
290.577,64.175,-61.544,0.000,0.000,4.170,66.826,-60.000
289.986,63.869,-63.662,0.000,0.000,4.180,66.226,-60.000
289.390,63.587,-65.760,0.000,0.000,4.190,65.626,-60.000
288.790,63.330,-67.840,0.000,0.000,4.200,65.026,-60.000
288.186,63.096,-69.900,0.000,0.000,4.210,64.426,-60.000
287.580,62.887,-71.941,0.000,0.000,4.220,63.826,-60.000
286.973,62.700,-73.963,0.000,0.000,4.230,63.226,-60.000
286.365,62.537,-75.966,0.000,0.000,4.240,62.626,-60.000
